"ID";"DATA";"ANO";"NUM_CONSELHOS_POR_ANO";"TEMA";"TIPO_DE_DISPOSITIVO_LEGAL";"REFERENTE_OU_EMITIDA_PELO_CONSELHO";"AUTOR";"SIGLA_CONSELHO";"ANO_DE_CRIAÇÃO_DO_AUTOR";"TEMPO_DE_EXISTENCIA_AUTOR";"REFERENTE_A_AO";"ANO_CRIACAO_REFERENTE";"TEMPO_DE_EXISTENCIA_REFERENTE";"CONSELHO_OU_NAO_CONSELHO";"TEMA_RESUMIDO";"CONFERENCIA";"TERRITORIO_AO_QUAL_SE_REFERE";"CLASSIFICACAO";"OBSERVACOES";"SUBTIPOLOGIA";"X1"
"686";"2007-12-18";"2007";"25";"Projeto de Lei nº 277/2007 de autoria do Executivo Municipal.
Dispõe sobre a criação da Coordenadoria do Fundo Social de Solidariedade, do Conselho Deliberativo do Fundo Social de Solidariedade, do Fundo Social de Solidariedade e dá providências correlatas.";"LEI";;"PREFEITURA MUNICIPAL";;;;"FUNDO SOCIAL DE SOLIDARIEDADE";;;"NÃO CONSELHO";"Cria o conselho deliberativo do fundo social de solidariedade, lhe atribui funções e dispõe sobre a sua constituição";"Não";"-";;;;
"687";"2007-12-18";"2007";"25";"DECRETO Nº 25009 - Dispõe sobre o Conselho Municipal do Idoso. RESOLVE:
Art. 1º NOMEIA, nos termos do artigo 3º, da Lei Municipal 5922 de 1º de agosto de 2003, e o disposto do parágrafo único, artigo 6º do mesmo diploma legal, os conselheiros titulares e suplentes do CONSELHO MUNICIPAL DO IDOSO, para exercer mandato de 2 (dois) anos, a partir de 19 de dezembro de 2007.
(...)";"DECRETO";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DO IDOSO - CMI / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA";"2001";"6";"CONSELHO";"Nomeia conselheiros";"NÃO";"-";;;;
"688";"2007-12-21";"2007";"25";"Comunicado nº 08- Comissão Eleitoral- Processo Eleitoral Representantes da Sociedade Civil
Biênio 2008/2010 
A Comissão que trata do Processo Eleitoral dos membros da Sociedade Civil, do CMAS Biênio 2008/2010, torna público a relação final de delegados eleitores inscritos, conforme Resoluções nºs 253 ,256 , 266 e 271 -CMAS. Informamos que a Assembléia Geral será realizada em 21/02/2008, em local a ser definido e tornado público em momento oportuno. : (...)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"10";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"10";"CONSELHO";"Publica relação final de delegados eleitores inscritos";"NÃO";"-";"5";;"5E";
"689";"2007-12-21";"2007";"25";"COMUNICADO Nº 29/2007 – CMDCA
O CMDCA – Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais comunica a população em geral, que houve 140 (cento e quarenta) inscrições para concorrer ao pleito dos Conselhos Tutelares, sendo 74 (setenta e quatro) deferidos e 62 (sessenta e dois) indeferidos e 04 (quatro) cancelados.
Informamos que após análise dos recu rsos dos candidatos indeferidos, foi proferida pela Comissão Eleitoral a decisão de dar provimentos a 56 (cinqüenta e seis) e 09 (nove) improvimentos dos recursos dos candidatos. (...)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"16";"CONSELHOS TUTELARES";;;"CONSELHO";"Informa sobre resultado dos recursos";"Não";"-";"6";;"6C";
"690";"2007-12-21";"2007";"25";"COMUNICADO 30/2007– CMDCA
O CMDCA - Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais, comunica à população em geral que os Conselheiros Tutelares do Município de Guarulhos, atenderão em Regime de Plantão no dia 31.12.2007 (...)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"16";"CONSELHOS TUTELARES";;;"CONSELHO";"Informa que conselhos tutelares irão trabalhar em regime de plantão";"Não";"-";"3";;"3A";
"691";"2007-12-28";"2007";"25";"RESOLUÇÃO Nº 274/07-CMAS RESOLVE:
Art. 1º Aprovar os projetos a serem financiados com recursos federais através do FMAS-Fundo Municipal de Assistência Social, no exercício de 2008.
Art. 2º As entidades/órgãos que tiveram seus projetos aprovados são: (...)                                               Art. 3º Esta Resolução entra em vigor na data de sua publicação, revogadas as disposições em contrário.";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"10";"FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS";;;"CONSELHO";"Aprova projetos a serem financiados com recursos federais através do FMAS";"Não";"-";"1";;"1D";
"692";"2007-12-28";"2007";"25";"Resolução 310/07 – CMDCA RESOLVE:
Artº 1º - RENOVAR os REGISTROS neste CMDCA das seguintes instituições:
Instituições de Atendimento: (...)                                                                                                                                   Art. 2º - O não cumprimento dos artigos contidos no Estatuto da Criança e do Adolescente – lei federal 8069/90 e da política de atendimento à criança e ao adolescente deliberado pelo CMDCA e os termos contidos na LOAS – Lei Orgânica de Assistência Social – lei federal 8742/93 – acarretará na suspensão do registro neste Conselho, além de informarmos aos Conselhos Tutelares e Vara da Infância e da Juventude no Município, sobre a situação irregular do programa.
Art. 3º - Os termos da presente resolução tem validade até 13/12/2009.
Art. 4º - Esta resolução entra em vigor com efeitos retroativos a data desta deliberação, revogadas as disposições em contrário.";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"16";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"16";"CONSELHO";"Renova registro de instituições";"NÃO";"-";"3";;"3B";
"693";"2007-12-28";"2007";"25";"Resolução 311/07 – CMDCA RESOLVE:
Artº 1º – PRORROGAR, por 120 dias, os REGISTROS neste CMDCA das seguintes instituições:
Instituições de Atendimento: (...)                                                                                                                                 Art. 2º - O não cumprimento dos artigos contidos no Estatuto da Criança e do Adolescente – lei federal 8069/90 e da política de atendimento à criança e ao adolescente deliberado pelo CMDCA e os termos contidos na LOAS – Lei Orgânica de Assistência Social – lei federal 8742/93 – acarretará na suspensão do registro neste Conselho, além de informarmos aos Conselhos Tutelares e Vara da Infância e da Juventude no Município, sobre a situação irregular do programa.
Art. 3º - Os termos da presente resolução tem validade até 13/03/2008.
Art. 4º - Esta resolução entra em vigor com efeitos retroativos a data desta deliberação, revogadas as disposições em contrário.";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"16";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"16";"CONSELHO";"Prorroga registro de instituições";"NÃO";"-";"3";;"3B";
"694";"2008-01-04";"2008";"25";"PORTARIA Nº 001/2008-GP RESOLVE:
1. Constituir Comissão Organizadora para Conferência Municipal da Juventude, nos termos do Artigo 21 do Regimento Interno da 1ª Conferência Nacional de Políticas Públicas de  Juventude, aprovado pela Secretaria-Geral da Presidência da República, através da Portaria n° 48 de 13 de Setembro de 2007, com os seguintes membros:(...)";"PORTARIA";;"PREFEITURA MUNICIPAL";;;;"CONFERÊNCIA MUNICIPAL DA JUVENTUDE";;;"NÃO CONSELHO";"Constitui comissão organizadora para conferência";"Sim";"-";;;;
"695";"2008-01-08";"2008";"25";;"PORTARIA";"REFERENTE";"PREFEITURA MUNICIPAL";;;;;"2003";"5";"CONSELHO";"Nomeia composição dos membros integrantes do conselho";"NÃO";"-";;;;
"696";"2008-01-08";"2008";"25";"PORTARIA Nº 055/2008-GP RESOLVE:
1 – Alterar a composição dos membros integrantes da Comissão Organizadora do 1º FESTIVAL CULTURAL ESTUDANTIL, nomeada através da Portaria nº 1806/2007-GP, de 16 de agosto de 2007, conforme segue:(...)";"PORTARIA";;"PREFEITURA MUNICIPAL";;;;"1o. FESTIVAL CULTURAL ESTUDANTIL";;;"NÃO CONSELHO";"Altera composição dos membros integrantes da Comissão";"Não";"-";;;;
"697";"2008-01-11";"2008";"25";"Lei nº 6.346 - Substitutivo nº 02 apresentado ao Projeto de Lei nº 003/2004 de autoria do Vereador José Carlos Dalan. - Implanta o Conselho Municipal da Juventude, cria o Fundo Municipal da Juventude, dá providências correlatas e revoga a Lei Municipal nº 4.371/93.
Art. 1º Fica implantado o Conselho Municipal da Juventude, órgão normativo, deliberativo e fiscalizador das políticas básicas e supletivas e das ações governamentais e não-governamentais voltadas para a juventude.
Parágrafo único. O Conselho Municipal da Juventude vincula-se diretamente ao Poder Executivo do Município de Guarulhos, através da Secretaria de Governo.";"LEI";"REFERENTE";"CÂMARA DOS VEREADORES";;;;"CONSELHO MUNICIPAL DE JUVENTUDE - CMJ";"1993";"15";"CONSELHO";"Implanta e da atribuições ao Conselho Municipal da Juventude";"NÃO";"-";;;;
"698";"2008-01-11";"2008";"25";"SECRETARIA DE HABITAÇÃO - EDITAL DE CONVOCAÇÃO
São convocados os representantes das Entidades Comunitárias legalmente constituídas pertencentes aos Movimentos de Moradia para participarem da Assembléia a ser realizada no dia 08 de Fevereiro de 2.008, às 10:00 horas, na Secretaria de Habitação com endereço à
(...) – Guarulhos, a fim de tomarem conhecimento e deliberarem sobre a seguinte proposta.
1- Eleição dos membros das entidades comunitárias e das organizações populares para comporem o Conselho Municipal de Habitação";"EDITAL DE CONVOCAÇÃO";"REFERENTE";"SECRETARIA DE HABITAÇÃO";;;;"CONSELHO MUNICIPAL DE HABITAÇÃO - CMH";"2007";"1";"CONSELHO";"Convoca entidades do mov. de moradia a participarem da assembléia para deliberarem sobre eleição dos membros das entidades comunitárias e organizações populares para comporem o CMH";"NÃO";"-";;;;
"699";"2008-01-11";"2008";"25";"COMUNICADO 01/08 – CMDCA
O CMDCA – Conselho Municipal dos Direitos da Criança e Do Adolescente de Guarulhos no uso de suas atribuições legais, informa a população em geral que, o Curso para Capacitação dos Conselheiros Tutelares Biênio 2008/2011 será realizado nos dias(...)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Informa sobre data de curso de capacitação de conselheiros";"Não";"-";"6";;"6A";
"700";"2008-01-15";"2008";"25";"RESOLUÇÃO 312/08-CMDCA RESOLVE:
Art. 1º Tornar público as entidades sociais que tiveram seus projetos aprovados para financiamento com recursos do PROGRAMA PRO-MENINO da FUNDAÇÃO TELEFÕNICA, através do FUMCAD Fundo Municipal de Defesa da Criança e do Adolescente, sendo elas: (...)";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"FUNDO MUNICIPAL DE DEFESA DA CRIANÇA E DO ADOLESCENTE - FUMCAD";;;"CONSELHO";"Publica entidades sociais que tiveram projetos aprovados com recursos de programas de financiamento através do FUNCAD";"Não";"NÃO ESPECIFICA";"1";;"1D";
"701";"2008-01-15";"2008";"25";"Comunicado nº 002/2008 – CMDCA
O CMDCA – Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais comunica a população em geral, a lista dos candidatos aptos a concorrer ao pleito dos Conselhos Tutelares de acordo com a Resolução 007/2007-CMDCA retificada pela Resolução 309/2007-CMDCA, cabendo ainda o artigo 8º da mesma resolução. Nomes: (...)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Publica a lista de candidatos aptos a concorrer ao pleito dos Conselhos Tutelares";"Não";"-";"6";;"6C";
"702";"2008-01-15";"2008";"25";"Comunicado nº003/2008 – CMDCA
O CMDCA – Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais comunica a população em geral, a lista dos candidatos indeferidos ao pleito eleitoral dos Conselhos Tutelares, por não terem cumprido o inciso VIII do artigo 4º da Resolução 007/2007-CMDCA retificada pela Resolução 309/2007-CMDCA, cabendo ainda o artigo 8º da mesma resolução.
";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Publica lista de candidatos indeferidos para concorrer ao pleito dos conselhos tutelares";"Não";"-";"6";;"6C";
"703";"2008-01-15";"2008";"25";"Comunicado nº 004/2008 – CMDCA
O CMDCA – Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais comunica e informa a população em geral e aos candidatos ao pleito eleitoral dos Conselhos Tutelares, sobre a divulgação dos candidatos. Nos termos da Resolução 007/2007-CMDCA retificada pela Resolução 309/2007-CMDCA.
“ A candidatura é individual e portanto a resolução não autoriza a formação de chapas ou associações entre os candidatos. Todavia, a simples divulgação escrita ou manifestação de apoio, contendo os nomes de 2 (dois) ou mais candidatos, por si só, não configura a formação de chapas ou associações, devendo ser analisado cada caso concreto, observando-se o disposto nos artigos 12 a 18 da resolução 309/2007, bem como, a Lei Municipal nº 4665/94”.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Informa sobre a divulgação dos candidatos, de que não é autorizado a formação de chapas";"Não";"-";"6";;"6C";
"704";"2008-01-22";"2008";"25";"PORTARIA Nº 130/2008-GP RESOLVE:
1 - Alterar a composição dos membros integrantes do CONSELHO MUNICIPAL PARA ASSUNTOS DA PESSOA COM DEFICIÊNCIA - CMAPD, nos termos do artigo 2º da Lei Municipal nº 3.898 de 16 de setembro de 1991, constituído através da portaria nº 006/2007-GP de 4 de janeiro de 2007, conforme segue:
SECRETARIA DE GOVERNO
";"PORTARIA";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL PARA ASSUNTOS DA PESSOA COM DEFICIÊNCIA - CMAPD / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA COM DEFICIÊNCIA - CMDPD";"1991";"17";"CONSELHO";"Altera a composição dos membros do conselho";"NÃO";"-";;;;
"705";"2008-01-22";"2008";"25";"Resolução nº 20/2007 - CMS RESOLVE:
Tornar pública a Comissão para a Revisão do Regimento Interno do Conselho Municipal de Saúde conforme segue:
SEGMENTO DOS PROMOTORES (...)
SEGMENTO DOS USUÁRIOS (...)
";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE SAÚDE - CMS";"CMS";"2003";"5";"CONSELHO MUNICIPAL DE SAÚDE - CMS";"2003";"5";"CONSELHO";"Publica comissão para revisão do regimento interno";"NÃO";"-";"5";;"5C";
"706";"2008-01-22";"2008";"25";"COMUNICADO 06/08 – CMDCA
O CMDCA – Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais, comunica e informa a população em geral que houve um recurso final do Candidato Sr. Edson Caetano de Camargo de inscrição nº 074, o qual foi indeferido pelo CMDCA.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Informa indeferimento de candidatura";"Não";"-";"6";;"6C";
"707";"2008-01-22";"2008";"25";"COMUNICADO Nº 01/2008 – CMI
O Conselho Municipal do Idoso de Guarulhos , torna público que na reunião ordinária do dia 16 de janeiro de 2008, foi constituída a mesa diretora para o biênio 2007/2009 conforme segue: (…)
";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DO IDOSO - CMI / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA";"CMI";"2001";"7";"CONSELHO MUNICIPAL DO IDOSO - CMI / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA";"2001";"7";"CONSELHO";"Informa a nova mesa diretora";"NÃO";"-";"5";;"5B";
"708";"2008-01-22";"2008";"25";"COMUNICADO Nº 02/2008 – CMI
O Conselho Municipal do Idoso de Guarulhos, no uso de suas atribuições legais, torna público à população em geral, conforme deliberação deste Conselho, o calendário das reuniões ordinárias para este ano de 2008, conforme segue : (...)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DO IDOSO - CMI / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA";"CMI";"2001";"7";"CONSELHO MUNICIPAL DO IDOSO - CMI / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA";"2001";"7";"CONSELHO";"Informa calendário de reuniões ordinárias";"NÃO";"-";"5";;"5A";
"709";"2008-01-25";"2008";"25";"COMUNICADO 07/08 – CMDCA
COMUNICA a seguinte retificação da Resolução 311/07:
1ª - Exclusão das seguintes entidades lançadas indevidamente:
a) CESOPO-CENTRO DE SOLIDARIEDADE POPULAR (registro cancelado através da Resolução 304/07-
CMDCA) b) ASSOCIAÇÃO SEMENTE DO AMANHÃ (registro já renovado através da Resolução 310/07-CMDCA).
2ª - No Artigo 3º onde lê-se “validade até 13.03.08” leia-se “validade até 13.04.08”.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"17";"CONSELHO";"Retificação de resolução que excluia entidades lançadas indevidamente";"NÃO";"-";;;;
"710";"2008-01-25";"2008";"25";"PORTARIA Nº 146/2008-GP RESOLVE:
1 - Prorrogar por 02 (dois) anos, a partir de 15/09/2007, o mandato dos Membros da JUNTA DE RECURSOS DE EDIFICAÇÕES E LICENCIAMENTO, constituída através da Portaria nº 1898/2005-GP, conforme segue:(...)";"PORTARIA";;"PREFEITURA MUNICIPAL";;;;"JUNTA DE RECURSOS DE EDIFICAÇÕES E LICENCIAMENTO";;;"NÃO CONSELHO";"Prorroga o mandato dos membros do poder público e da sociedade civil";"Não";"-";;;;
"711";"2008-01-29";"2008";"25";"COMUNICADO 05/2008 – CMDCA
O CMDCA- Conselho dos Direitos da Criança e Adolescente torna publico a população em geral os locais de votação,zona eleitoral e suas respectivas seções para o pleito eleitoral dos Conselhos Tutelares triênio 2008-2011, conformeresolução 007/07-CMDCA retificada pela resolução 309/07-CMDCA: (...)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Publica locais de votação para pleito eleitoral dos conselhor tutelares";"Não";"-";"3";;"3A";
"712";"2008-01-29";"2008";"25";"COMUNICADO 008 /2008– CMDCA
O CMDCA - Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais, comunica à população em geral que os Conselheiros Tutelares do Município de Guarulhos, atenderão emRegime de Plantão no dia 04.02.08, em virtude do feriado do Carnaval. Informamos, ainda, que os telefones para contato são: Conselho Tutelar Região Centro – 6443.4057; Conselho Tutelar Região Cumbica – 6412.9062; ConselhoTutelar Região São João/Bonsucesso – 6431.9081 e Conselho Tutelar Região Pimentas – 6446.3760.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Comunica que Conselhos Tutelares trabalharão em regime de plantão durante o carnaval";"Não";"-";"3";;"3A";
"713";"2008-01-29";"2008";"25";"COMUNICADO 09/08 - CMDCA
Fiscais dos Candidatos ao Conselho Tutelar 2008 /2011 * apuração: (…)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Publica lista de fiscais dos candidatos aos Conselhos Tutelares";"Não";"-";"3";;"3A";
"714";"2008-02-01";"2008";"25";"DECRETO Nº 25113 - Altera a composição do CONSELHO MUNICIPAL DO IDOSO. RESOLVE:
Art. 1º ALTERA nos termos do inciso IX, artigo 3º, da Lei Municipal nº 5922 de 29 de julho de 2003, os membros integrantes do CONSELHO MUNICIPAL DO IDOSO, conforme segue:
CONSELHEIROS REPRESENTANTES DA SOCIEDADE CIVIL (...)
Art. 2º Este Decreto entrará em vigor na data de sua publicação, revogadas as disposições em contrário.";"DECRETO";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DO IDOSO - CMI / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA";"2001";"7";"CONSELHO";"Altera os membros do conselho";"NÃO";"-";;;;
"715";"2008-02-01";"2008";"25";"PORTARIA Nº 184/2008-GP RESOLVE:
1 - Alterar nos termos do Inciso VII, Artigo 6º da Lei Municipal nº 3802, de 18 de junho de 1991, a composição dos membros integrantes do CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE, constituído através da Portaria nº 1126/2006 – GP, de 07 de Julho de 2006, conforme segue:
REPRESENTANTES DAS ENTIDADES E MOVIMENTOS (...)
2 – Esta Portaria entrará em vigor na data de sua publicação, revogadas as disposições em contrário.";"PORTARIA";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"17";"CONSELHO";"Altera os membros do conselho";"NÃO";"-";;;;
"716";"2008-02-01";"2008";"25";"COMUNICADO Nº 11/08-CMDCA
Ficam os funcionários abaixo relacionados convocados para auxiliarem nas eleições dos conselhos tutelares que se realizará no dia 9 de fevereiro de 2008 das 8h00 às 17H00: (…)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Convoca funcionários para auxiliarem nas eleições dos conselhos tutelares";"Não";"-";"3";;"3A";
"717";"2008-02-08";"2008";"25";"RESOLUÇÃO 312/08 – CMDCA RESOLVE:
Art. 1º alterar o art. 27º da Resolução 309/07 - CMDCA, para constar que a votação eletrônica será viabilizada através de empresa especializada contratada pela P.M.G., em conformidade com a legislação vigente, haja visto a impossibilidade de convenio com o T.R.E..
Art. 2º A redação do Art. 27º da Resolução 309/07 -CMDCA é a seguinte: A votação será eletrônica mediante contrato com a empresa especializada.
Art. 3º Esta Resolução entra em vigor na data de sua publicação, revogada as disposições em contrário.";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Altera artigo que dispõe sobre a utilização de urnas eletrônicas";"Não";"-";"3";;"3A";
"718";"2008-02-08";"2008";"25";"COMUNICADO 12/08 – CMDCA
O CMDCA – Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais, comunica e informa a população em geral e os Candidatos ao Pleito Eleitoral dos Conselhos Tutelares, dados a serem retificados por não estarem disponibilizados na relação contida na publicação do dia 29 / 01 / 08.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Retifica dados que não se encontram na resolução do dia 29/01";"Não";"-";;;;
"719";"2008-02-08";"2008";"25";"COMUNICADO 13/08 – CMDCA
O CMDCA – Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais e considerando deliberação tomada pela comissão Eleitoral, COMUNICA a retificação do item 04 do Comunicado 10-08 (Processo Eleitoral dos Conselheiros Tutelares – Município de Guarulhos – Triênio 2008 – 2011), publicado em 29/01/08, passando a constar conforme segue: (...)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Retifica item 4 do comunicado 10-08";"Não";"-";;;;
"720";"2008-02-08";"2008";"25";"COMUNICADO 14/08 – CMDCA
O CMDCA – Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais e considerando deliberação tomada pela comissão Eleitoral, COMUNICA a população em geral em conformidade com a Resolução 312/08-CMDCA torna publico que a empresa contratada para viabilizar a Eleição do Conselho Tutelares – Município de Guarulhos – Triênio 2008 – 2011), é a seguinte: (...)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Torna público a empresa contratada para viabilizar eleição";"Não";"-";"3";;"3A";
"721";"2008-02-08";"2008";"25";"COMUNICADO 15/08 – CMDCA
O CMDCA - Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais, torna público que aos servidorespúblicos municipais, devidamente designados para realização do processo eleitoral, fica autorizado o voto em transito, em conformidade com a resolução 309/08 –CMDCA.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Comunica que o voto em trânsito está autorizado aos servidores públicos designados para a realização do processo eleitoral";"Não";"-";"3";;"3A";
"722";"2008-02-08";"2008";"25";"COMUNICADO 16/08 – CMDCA
O CMDCA - Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos, no uso de suas atribuições legais e em cumprimento do proc. 0014/2008-C da Vara da Infância e da Juventude da Comarca de Guarulhos - SP, torna público a população em geral que o candidato MANOEL ARRUDA DE OLIVEIRA esta aptoao pleito do Conselho Tutelar triênio 2008-2011.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Comunica que candidato está apto ao pleito";"Não";"-";"6";;"6C";
"723";"2008-02-08";"2008";"25";"COMUNICADO 17/08 – CMDCA
O Conselho Municipal dos Direitos da Criança e do Adolescente de Guarulhos no uso de suas atribuições legais, torna público a inclusão e exclusão dos funcionários que irão auxiliar nas eleições dos Conselhos Tutelares que se realizará no dia 09 de fevereiro de 2008 das 8h às 17h, conforme comunicado nº 11/08 como segue: (...)";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"17";"CONSELHOS TUTELARES";;;"CONSELHO";"Comunica a inclusão e exclusão dos funcionários que auxiliarão nas eleiçoes";"Não";"-";"3";;"3A";
